Old Family #,Family Name,Looked at?,Subproblem,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact?,Time Complexity (Average),Average Case Distribution,Reference?,,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parallel Algorithm Span/Depth,Span Encoding (T_1),Parallel Algorithm Span References,Parallel Algorithm Work,Work Encoding (T_inf),Parallel Algorithm Work References,Reference mentions work efficiency?,Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Model Encoding,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",# of Proc Encoding,Quantum?,GPU-based?,Other References,Problem Statement,Title,Authors,Notes,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains
18.5,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,"Åsbrink, Brynielsson (quadratic sieve with only parallel sieving)",2000,https://www.csc.kth.se/~joel/qs.pdf,,,,,,,,,"L_n[1/2,(9/8)^(1/2)] = exp((sqrt(9/8)+o(1)) * sqrt(ln n * ln ln n))",932,derived,"L_n[1/2,(9/8)^(1/2)] = exp((sqrt(9/8)+o(1)) * sqrt(ln n * ln ln n))",932,"https://math.dartmouth.edu/~carlp/PDF/paper52.pdf, https://math.dartmouth.edu/~carlp/PDF/analysiscomparison.pdf",,,,,,MPI,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,Yan (trial division),1993,https://www.tandfonline.com/doi/pdf/10.1080/0020739930240317,,,,,,,,pi(sqrt(n))/p,pi(sqrt(n))/p,990,,pi(sqrt(n)),990,,,"n: integer to be factorized
pi(x): the number of primes up to x
p: number of processors",,,,MIMD,700,,,,,,,,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,"Bahig, Hazber, Al-Utaibi, Nassr",2022,https://www.mdpi.com/2073-8994/14/12/2527,,,,,,,,O(m/t),O(m/t),1000,,O(m),1000,,,"m: integer to be factorized
t: number of threads",,,,shared memory,300,,,,,,,,,0,,0,,0,1,t,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,"Daoud, Gad (GNFS with parallel sieving)",2014,https://www.academia.edu/download/34904126/Paper_27-A_parallel_line_sieve_for_the_GNFS_Algorithm.pdf,,,,,,,,,"L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,"L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,,n: integer to be factorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,"Yang, Xu, Lin, Quinn (GNFS with parallel sieving and serial biorthogonal block lanczos)",2006,https://www.uneex.ru/static/springer/fulltext.pdf,,,,,,,,,"L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,"L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,,n: integer to be factorized,,,,MPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,"Bouillaguet, Zimmermann (GNFS with structured gaussian elimination as dimension/density reduction before iterative linear solver)",2021,https://inria.hal.science/hal-02098114/document,,,,,,,,,"L_n[1/3,(8/9)^(1/3)] = exp(((8/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,derived,"L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,,n: integer to be factorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,"Yang, Huang, Feng, Xu (GNFS with parallel sieving and parallel block wiedemann)",2017,https://www.sciencedirect.com/science/article/abs/pii/S0020025516312348,,,,,,,,,"L_n[1/3,(8/9)^(1/3)] = exp(((8/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,derived,"L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,,n: integer to be factorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,Silverman (multiple polynomial quadratic sieve),1987,https://www.ams.org/journals/mcom/1987-48-177/S0025-5718-1987-0866119-8/S0025-5718-1987-0866119-8.pdf,,,,,,,,,"L_n[1/2,(9/8)^(1/2)] = exp((sqrt(9/8)+o(1)) * sqrt(ln n * ln ln n))",932,derived,"L_n[1/2,(9/8)^(1/2)] = exp((sqrt(9/8)+o(1)) * sqrt(ln n * ln ln n))",932,https://www.cs.virginia.edu/crab/QFS_Simple.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,,,,,,,,,,"Yang, Xu, Yeo, Hussain (GNFS with parallel sieving and montgomery block lanczos)",2010,https://www.sciencedirect.com/science/article/pii/S0898122110000428,,,,,,,,,"L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,"derived, only mentions bitwise parallelism for block lanczos","L_n[1/3,(64/9)^(1/3)] = exp(((64/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,,n: integer to be factorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,204,,,1,1,O(e^{sqrt((2+o(1))n*logn)}/p)?,,,[https://www.ams.org/journals/mcom/1993-61-203/S0025-5718-1993-1182953-4/S0025-5718-1993-1182953-4.pdf Rational sieve (1993)],Rational sieve,1993,https://www.ams.org/journals/mcom/1993-61-203/S0025-5718-1993-1182953-4/S0025-5718-1993-1182953-4.pdf,,,,0,0,8,n: 8,O(e^{sqrt((2+o(1))n*logn)}/p)?,"L_n[1/3,(2/3)^(2/3)] = exp(((2/3)^(2/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,"L_n[1/3,(32/9)^(1/3)] = exp(((32/9)^(1/3)+o(1))(ln n)^(1/3)(ln ln n)^(2/3))",932,,no,n: integer to be factorized,n,,,CREW PRAM?,,bits,3,"n: 3,
B: 5",O(n+(B/logB)^2)?,Same general approach as Dixon's algorithm,1,0,,0,,0,,0,1,p,,0,0,,has a running time which depends solely on the size of the integer to be factored.,,,,,,,,,,,,,,,,,,,,,,4,,,Numerical Analysis
19,Integer Factoring,1,,Second Category Integer Factoring,,,,,,,,,,Sorenson,1994,https://www.sciencedirect.com/science/article/pii/S0890540184710212/pdf,,,,,,,,O(log^{2d+2} n),O(log^{2d+2} n),1000,,exp[O(log^d n)],1000,,,"d: a positive constant s.t. B=n^{log^d n}
n: length of input
B: bound for the prime base",,,,boolean circuits,600,,,,,,,,,1,completely factor an integer with probability 1-o(1),0,,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Dense Matrix LU Decomposition,,,,,,,,,,"Liu, Cheung",1997,https://www.sciencedirect.com/science/article/pii/S0898122197000527/pdf,,,,,,,,,O(n^2),10,,O(n^3),16,,,nxn given matrix,,,,hypercubes,700,,,,,,,,,0,,0,,0,1,O(n),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,,,,,,,,,,van de Vorst (grids) (1),1988,https://link.springer.com/content/pdf/10.1007/BF02915443.pdf,,,,,,,,,O(n^1.5) + O(n^2.5) comm,15.25,,O(n^2.5) + O(n^2.5) comm,15.25,,,,,,, distributed-memory MIMD,700,,,,,,,,,0,,0,,0,1,O(n),0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,,,,,,,,,,van de Vorst (blocks) (2),1988,https://link.springer.com/content/pdf/10.1007/BF02915443.pdf,,,,,,,,,O(n^2) + O(n^2.5) comm,15.25,,O(n^3) + O(n^2.5) comm,16,,,,,,, distributed-memory MIMD,700,,,,,,,,,0,,0,,0,1,O(n),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,,,,,,,,,,"Lee, Lee",1996,https://link.springer.com/content/pdf/10.1007/BF03008903.pdf,,,,,,,,,O(n^2),10,,O(n^3),16,,,,,,,Intel Paragon,700,,,,,,,,,0,,0,,0,1,O(n),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,,,,,,,,,,,Lüpke,1993,https://link.springer.com/chapter/10.1007/3-540-56891-3_61,,,,,,,,,O(n^2),10,,O(n^3),16,,,,,,,distributed memory MIMD,700,,,,,,,,,,,,,,,p^2 <= n^2,,,,,,LU-decomposition on a massively parallel transputer system,Stefan Lüpke ,"Based on the description given in the paper the proposed algorithms perform asymptotically the same amount of work as Crout's algorithm, and they have lower parallelism but better locality (i.e., lower communication) than the parallel version of Crout's algorithm. So, no asymptotic improvement in work / span.",,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,,,,,,,,,,"Solomonik, Demmel (Classical 2.5D)",2011,https://www2.eecs.berkeley.edu/Pubs/TechRpts/2011/EECS-2011-10.pdf,,,,,,,,O(sqrt(pc) log(p/c) + n^2/sqrt(pc) + n^3/p),O(n log(n)),6.1,,O(n^3),16,,,n x n matrix,,,,distributed memory,700,,,,,,,,,0,,0,,0,1,p<=n^2,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,1,1,O(log n),,,[https://dl.acm.org/doi/pdf/10.1145/72935.72977 Kedem et al. (1989)],Kedem et al.,1989,https://dl.acm.org/doi/pdf/10.1145/72935.72977,,,,,,,,O(log n),O(log n),1,https://dl.acm.org/doi/pdf/10.1145/72935.72977,O(n),10,https://dl.acm.org/doi/pdf/10.1145/72935.72977,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n/log n),9,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,1,1,O(1),,,[https://dl.acm.org/doi/pdf/10.1145/210332.210341 Galil (1995)],Galil,1995,https://dl.acm.org/doi/pdf/10.1145/210332.210341,,,,,,,,O(1),O(1),0,https://dl.acm.org/doi/pdf/10.1145/210332.210341,O(n),10,https://dl.acm.org/doi/pdf/10.1145/210332.210341,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,1,1,O(log log m),,,[https://dl.acm.org/doi/pdf/10.1145/73007.73036 Berkman et al. (1989)],Berkman et al.,1989,https://dl.acm.org/doi/pdf/10.1145/73007.73036,,,,,,,,O(log log m),O(log log m),0.1,https://dl.acm.org/doi/pdf/10.1145/73007.73036,O(n),10,https://dl.acm.org/doi/pdf/10.1145/73007.73036,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n/log log m),9.1,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,1,1,O(log m),,,[https://www.sciencedirect.com/science/article/pii/S0019995885800280 Vishkin (1985)],Vishkin,1985,https://www.sciencedirect.com/science/article/pii/S0019995885800280,,,,,,,,O(log m),O(log m),1,https://www.sciencedirect.com/science/article/pii/S0019995885800280,O(n),10,https://www.sciencedirect.com/science/article/pii/S0019995885800280,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n/log m),9,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Multiple String Search,,,,,,,,,,"Ferragina, Luccio",1999,https://link.springer.com/content/pdf/10.1007/PL00008259.pdf,,,,,,,,O((n log^2 n)/p) + O((gn log^2 n)/(p log(n/p))) + O((km/p)+k) + O(kg+(km/p)g),O((n log^2 n)/m + k)??,2,,O(n log^2 n + km)??,12,,,"n: length of the text
m: lenth of the patterns
k: number of patterns
p: number of processors
g: communication gap (BSP)",,,,BSP,400,,,,,,,,,0,,0,,0,1,m>=p,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,,,,,,,"Lee, Erçal",1997,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=645099,,,,,,,,O(1),O(1),0,,O(nm),20,,,"m: length of the text
n: length of the pattern",,,,2D reconfigurable mesh,700,,,,,,,,,0,,0,,0,1,(n - m+ 1) x m,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,,,,,,,"Czumaj, Galil, Gąsieniec, Park, Plandowski (1)",1995,https://dl.acm.org/doi/pdf/10.1145/225058.225289,,,,,,,,O(log n),O(log n),1,,O(n),10,,,"n: length of text
m: length of pattern",,,,PRAM EREW,110,,,,,,,,,0,,0,,0,1,O(n / log n),9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,,,,,,,"Czumaj, Galil, Gąsieniec, Park, Plandowski (2)",1995,https://dl.acm.org/doi/pdf/10.1145/225058.225289,,,,,,,,O(log n),O(log n),1,,O(n log n),11,,,"n: length of text
m: length of pattern",,,,hypercube (MIMD?),700,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,,,,,,,,,,"Alzoabi, Alosaimi, Bedaiwi",2013,https://ieeexplore.ieee.org/iel7/6601034/6618649/06618720.pdf,,,,,,,,O(n/k + m - 1),O(m),10,,O(n + m),10,,,"n: size of text
m: size of pattern
k: number of processors",,,,SIMD,200,,,,,,,,,0,,0,,0,1,k,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,,,,,,,,,,,"Rasool, Khare (parallel KMP)",2012,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=c462464ab4c4b4f800f4a72f708015e23397f3f4,,,,,,,,O(n/p + n),O(n),10,,O(n),10,,,,,,,SIMD-SM,200,,,,,,,,,0,,0,,0,,p,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sequence Alignment,1,"Edit Distance, constant-size alphabet","Edit Distance, constant-size alphabet",,,,1,1,,,,[https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313 Apostolico et al. (1) (1990)],Apostolico et al. (1),1990,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,,,,,,,,O(log m log n),O(log m log n),2,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,O(mn log n),21,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,no,"m: length of the shorter string
n: length of the longer string",,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,O(mn/log m),19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sequence Alignment,1,"Edit Distance, constant-size alphabet","Edit Distance, constant-size alphabet",,,,1,1,,,,[https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666314 Apostolico et al. (2) (1990)],Apostolico et al. (2),1990,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666314,,,,,,,,O(log n (log log m)^2),O(log n (log log m)^2),1.15,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,O(mn log n),21,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,no,"m: length of the shorter string
n: length of the longer string",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(mn/log log m),19.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sequence Alignment,1,"Edit Distance, constant-size alphabet","Edit Distance, constant-size alphabet",,,,1,1,,,,[https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1 Mathies (1988)],Mathies,1988,https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1,,,,,,,,O(log m log n),O(log m log n),2,https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1,O(mn log m log n),22,https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1,no,"m: length of the shorter string
n: length of the longer string",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(mn),20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,,,,,,,,,,,Chmielowiec (existing FFT-based algorithm?),2013,https://link.springer.com/chapter/10.1007/978-94-007-6190-2_46,,,,,,,,,O(n log n log k),xxx,https://link.springer.com/chapter/10.1007/978-94-007-6190-2_46,O((n log n)(k log k)),xxx,https://link.springer.com/chapter/10.1007/978-94-007-6190-2_46,,"integers as polynomials base R, n < R
n: degree of the polynomial
k: number of bits of the largest coefficient",,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,"CESARI, MAEDER (parallel Karatsuba's) (1)",1996,https://core.ac.uk/download/pdf/82467764.pdf,,,,,,,,,O(n),10,,O(n^{1+log 3}),26.7,,,n: length of the integers,,,,distributed message passing,700,,,,,,,,,0,,0,,0,1,n^log 3,16.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,"CESARI, MAEDER (parallel Karatsuba's) (2)",1996,https://core.ac.uk/download/pdf/82467764.pdf,,,,,,,,,O(n log n),11,,O(n^2 log n),21,,,n: length of the integers,,,,distributed message passing,700,,,,,,,,,0,,0,,0,1,n,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,"Sinha, Srimani",1988,https://dl.acm.org/doi/pdf/10.1145/322609.322777,,,,,,,,,O(log n),1,,O(n^2 log n),21,,,n: length of the integers,,,,MIMD with regular interconnection networks bet proc,700,,,,,,,,,0,,0,,0,1,O(n^2),20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,,,,,,,,,,,"Bunimov, Schimmler",2003,https://link.springer.com/chapter/10.1007/978-3-540-45209-6_127,,,,,,,,,O(log n),1,,O(n^2 / log^2 n),18,,,n: length of the integers,,,,"Circuits, simulatable in PRAM",,,,,,,,,,0,,0,,0,1,O(n^2/log^2 n),18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,,,Parallel Karatsuba (O(n^log_2(3)) work),,,,,,,,"Tembhurne, Sathe (1)",2014,https://www.researchgate.net/profile/Jitendra-Tembhurne/publication/268209735_Performance_Evaluation_of_Long_Integer_Multiplication_Using_OpenMP_and_MPI_on_Shared_Memory_Architecture/links/54642c250cf2837efdb34a9c/Performance-Evaluation-of-Long-Integer-Multiplication-Using-OpenMP-and-MPI-on-Shared-Memory-Architecture.pdf,,yes,,,,,,,O(log^2 n),2,,O(n^log_2(3)),15.7,,,n: length of the integers,,,,shared memory SIMD,200,,,,,,,,,0,,0,,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,,,Toom-Cook with k=3 (O(n^log_3(5)) work).,,,,,,,,"Tembhurne, Sathe (2)",2014,https://www.researchgate.net/profile/Jitendra-Tembhurne/publication/268209735_Performance_Evaluation_of_Long_Integer_Multiplication_Using_OpenMP_and_MPI_on_Shared_Memory_Architecture/links/54642c250cf2837efdb34a9c/Performance-Evaluation-of-Long-Integer-Multiplication-Using-OpenMP-and-MPI-on-Shared-Memory-Architecture.pdf,,yes,,,,,,,O(log^2 n),2,,O(n^log_3(5)),15.7,,,n: length of the integers,,,,shared memory SIMD,200,,,,,,,,,0,,0,,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,De Stefani (COPSIM),2010,https://arxiv.org/pdf/2009.14590,,,,,,,,,O(n),10,,O(n^2),20,,,n: length of the integers,,,,distributed memory,700,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,De Stefani (COPK - Karatsuba),2010,https://arxiv.org/pdf/2009.14590,,,,,,,,,O(n^{log 3 -1}),6.27,,O(n^log 3),16.27,,,n: length of the integers,,,,distributed memory,700,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,"Divide-and-conquer, split into 3 subproblems of size n/2",,,,,,,,Karatsuba,1963,https://www.researchgate.net/publication/234346907_Multiplication_of_Multidigit_Numbers_on_Automata,,,,,,,,,O(log^2 n),2,,O(n^log_2(3)),16.27,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,"Divide-and-conquer, split into many subproblems",,,,,,,,Toom–Cook,1963,https://www.mathnet.ru/php/archive.phtml?wshow=paper&jrnid=dan&paperid=27978&option_lang=eng,,,,,,,,,"O(c^sqrt(log n)), i.e. O(n^epsilon)",5.02,,"O(n c^sqrt(log n)), i.e. O(n^(1+epsilon))",15.015,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,Parallel Schonage--Strassen,,,,,,,,Schönhage–Strassen ,1971,https://link.springer.com/article/10.1007/BF02242355,,,,,,,,,O(log n),1,,O(n log n log log n),11.1,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,Furer,2007,https://people.tamu.edu/~rojas//furerfastmult.pdf,,,,,,,,,O(log n),1,T(n)=log(n)+T(log(n)) -> O(log(n)),O(n log n 2^O(log* n),11,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,"Harvey, van der Hoeven, Lecerf (2014)",2014,https://arxiv.org/abs/1407.3360,,,,,,,,,O(log n),1,,O(n log n 8^(log* n),11,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,Harvey (2017),2017,https://arxiv.org/abs/1703.00640,,,,,,,,,O(log n),1,,O(n log n 6^(log* n),11,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,"Harvey, van der Hoeven (2017)",2017,https://arxiv.org/abs/1712.03693,,,,,,,,,O(log n),1,,O(n log n (4sqrt(2))^(log* n),11,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,"Harvey, van der Hoeven (2018)",2018,https://arxiv.org/abs/1802.07932,,,,,,,,,O(log n),1,,O(n log n 4^(log* n),11,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Multiplication,1,Multiplication,Multiplication,,,,,,,,,,"Harvey, van der Hoeven (2019)",2019,https://hal.science/hal-02070778v2/document,,,,,,,,,O(log n),1,T(n)=log(n)+T(log(1/c)) -> O(log(n)),O(n log n),11,,,,,,,PRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Maximum Cardinality Matching,1,Bipartite Graph MCM,Bipartite Graph MCM,,,,1,1,O(n^1.5 log n),,,"[https://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf Shiloach, Vishkin (1982)]","Shiloach, Vishkin",1982,https://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf,,,,,,,,O(n^1.5 log n),O(n^1.5 log n),7.51,https://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf,O(m*sqrt(n) log n),16.1,,no,"n: number of vertices
m: number of edges",n,,,CREW PRAM?,330,,,,,,,,,0,,0,,0,1,m/n,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Maximum Cardinality Matching,1,Bipartite Graph MCM,Bipartite Graph MCM,,,,1,1,O(n log n log log n),,,"[https://www.sciencedirect.com/science/article/pii/0020019087901931 Kim, Chwa (1987)]","Kim, Chwa",1987,https://www.sciencedirect.com/science/article/pii/0020019087901931,,,,,,,,O(n log n log log n),O(n log n log log n),6.11,https://www.sciencedirect.com/science/article/pii/0020019087901931,O(n^4 log log n),20.1,,no,"n: number of vertices
m: number of edges",n,,,CREW PRAM?,120,,,,,,,,,0,,0,,0,1,O(n^3/log n),15.95,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
