Old Family #,Family Name,Looked at?,Subproblem,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact algorithm?,Time Complexity (Average),Average Case Distribution,Reference?,,Algorithm Name,Year,Paper/Reference Link,DOI,Authors,Number of Authors,Title,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Time Encoding,Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Notes or Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains,Intractable
90,Mesh Parameterization,0,,Mesh Parameterization,688,,0,0,1,$O(n^2)$,,,[http://www.cs.jhu.edu/~misha/Fall09/Pinkall93.pdf PINKALL U.; POLTHIER K 1993 (1993)],PINKALL U.; POLTHIER K 1993,1993,http://www.cs.jhu.edu/~misha/Fall09/Pinkall93.pdf,,"['Ulrich Pinkall', 'Konrad Polthier']",2,['Computing Discrete Minimal Surfaces and Their Conjugates'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,689,,0,0,1,$O(n^2)$,,,[https://www.ams.org/journals/mcom/2003-72-242/S0025-5718-02-01466-7/S0025-5718-02-01466-7.pdf FLOATER 2003 (2003)],FLOATER 2003,2003,https://www.ams.org/journals/mcom/2003-72-242/S0025-5718-02-01466-7/S0025-5718-02-01466-7.pdf,,['Michael S. Floater'],1,['ONE-TO-ONE PIECEWISE LINEAR MAPPINGS OVER TRIANGULATIONS'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,690,,0,0,1,$O(n \log^3 n)$,,,[https://www.sciencedirect.com/science/article/abs/pii/S0097849302001231 LEE Y.; KIM H. S.; LEE S 2002 (2002)],LEE Y.; KIM H. S.; LEE S 2002,2002,https://www.sciencedirect.com/science/article/abs/pii/S0097849302001231,,"['Yunjin Lee', 'Hyoung Seok Kim', 'Seungyong Lee']",3,['Mesh parameterization with a virtual boundary'],,,,1,0,4.02,n: 4.02,$O(n \log^3 n)$,13,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,691,,0,0,1,$O(n^2)$,,,[https://dl.acm.org/doi/10.1145/566654.566588 DESBRUN M.; MEYER M.; ALLIEZ P. 2002 (2002)],DESBRUN M.; MEYER M.; ALLIEZ P. 2002,2002,https://dl.acm.org/doi/10.1145/566654.566588,10.1145/566654.566588,"['Pierre Alliez', 'Mark Meyer', 'Mathieu Desbrun']",3,['Interactive geometry remeshing'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,692,,0,0,1,$O(n \log^{2.5} n)$,,,[https://dl.acm.org/doi/abs/10.1145/3596711.3596734 LÉVY B.; PETITJEAN S.; RAY N.; MAILLOT J 2002 (2002)],LÉVY B.; PETITJEAN S.; RAY N.; MAILLOT J 2002,2002,https://dl.acm.org/doi/abs/10.1145/3596711.3596734,10.1145/3596711.3596734,"['Bruno Levy', 'Sylvain Petitjean', 'Nicolas Ray', 'Jérome Maillot']",4,['Least squares conformal maps for automatic texture atlas generation'],,,,1,0,4.015,n: 4.015,$O(n \log^{2.5} n)$,,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,https://members.loria.fr/Bruno.Levy/papers/LSCM_SIGGRAPH_2002.pdf (broken),,,,,,,,,,,,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,693,,0,0,1,$O(n^2)$,,,[https://dash.harvard.edu/bitstream/handle/1/2634388/Gortler_FreeBoundary.pdf?sequence=2&isAllowed=y KARNI Z.; GOTSMAN C.; GORTLER S. J. 2005 (2005)],KARNI Z.; GOTSMAN C.; GORTLER S. J. 2005,2005,https://dash.harvard.edu/bitstream/handle/1/2634388/Gortler_FreeBoundary.pdf?sequence=2&isAllowed=y,,"['Zachi Karni', 'Craig Gotsman', 'Steven J. Gortler']",3,['Free-boundary Linear Parameterization of 3D Meshes in the Presence of Constraints'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,694,,0,0,1,$O(n^2)$,,,[https://www.inf.usi.ch/hormann/papers/Hormann.2000.MAE.pdf HORMANN K.; GREINER G 1999 (1999)],HORMANN K.; GREINER G 1999,1999,https://www.inf.usi.ch/hormann/papers/Hormann.2000.MAE.pdf,,"['Kai Hormann', 'Gunther Greiner']",2,['MIPS: An Efficient Global Parametrization Method'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,695,,0,0,1,$O(n^2)$,,,[https://link.springer.com/article/10.1007/PL00013391 SHEFFER A.; DE STURLER E. 2000 (2000)],SHEFFER A.; DE STURLER E. 2000,2000,https://link.springer.com/article/10.1007/PL00013391,10.1007/PL00013391,"['A. Sheffer', 'E. de Sturler']",2,['Parameterization of Faceted Surfaces for Meshing using Angle-Based Flattening'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,696,,0,0,1,$O(n^2)$,,,[https://dl.acm.org/doi/10.1145/1061347.1061354 SHEFFER A.; LÉVY B.; MOGILNITSKY M.; BOGOMYAKOV A. 2005 (2005)],SHEFFER A.; LÉVY B.; MOGILNITSKY M.; BOGOMYAKOV A. 2005,2005,https://dl.acm.org/doi/10.1145/1061347.1061354,,"['Alla Sheffer', 'Bruno Lévy', 'Maxim Mogilnitsky', 'Alexander Bogomyakov']",4,['ABF++: Fast and Robust Angle Based Flattening'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,697,,0,0,1,$O(n)$,,,[https://dl.acm.org/doi/10.5555/1281991.1282010 ZAYER R.; LÉVY B.; SEIDEL H.-P. 2007 (2007)],ZAYER R.; LÉVY B.; SEIDEL H.-P. 2007,2007,https://dl.acm.org/doi/10.5555/1281991.1282010,,"['Rhaleb Zayer', 'Bruno Lévy', 'Hans-Peter Seidel']",3,['Linear angle based parameterization'],,,,1,5->6,3,n: 3,$O(n)$,10,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,698,,0,0,1,$O(n^2)$,,,[https://dl.acm.org/doi/pdf/10.1145/383259.383307 SANDER P. V.; SNYDER J.; GORTER S. J.; HOPPE 2001 (2001)],SANDER P. V.; SNYDER J.; GORTER S. J.; HOPPE 2001,2001,https://dl.acm.org/doi/pdf/10.1145/383259.383307,10.1145/383259.383307,"['Pedro V. Sander', 'John Snyder', 'Steven J. Gortler', 'Hugues Hoppe']",4,['Texture mapping progressive meshes'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,699,,0,0,1,$O(n^2)$,,,[ YAN J. Q.; YANG X.; SHI P. F 2006 (2006)],YAN J. Q.; YANG X.; SHI P. F 2006,2006,,,[],0,,,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,700,,0,0,1,$O(n \log n)$,,,[https://citeseerx.ist.psu.edu/pdf/46aec5037f2466642e1bde1e724865bf5424d438 ZAYER R.; ROESSL C.; SEIDEL H.-P 2005 (2005)],ZAYER R.; ROESSL C.; SEIDEL H.-P 2005,2005,https://citeseerx.ist.psu.edu/pdf/46aec5037f2466642e1bde1e724865bf5424d438,,"['Rhaleb Zayer', 'Christian Rössl', 'Zachi Karni', 'Hans-Peter Seidel']",4,['Harmonic Guidance for Surface Deformation'],,,,1,4->5,4,n: 4,$O(n \log n)$,11,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,9965,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,701,,0,0,1,$O(n^2)$,,,[https://www.researchgate.net/profile/Alexander_Belyaev5/publication/47861414_A_fast_and_simple_stretch-minimizing_mesh_parameterization/links/5b962a6292851c78c40c0c3f/A-fast-and-simple-stretch-minimizing-mesh-parameterization.pdf YOSHIZAWA S.; BELYAEV A. G.; SEIDEL H.-P 2004 (2004)],YOSHIZAWA S.; BELYAEV A. G.; SEIDEL H.-P 2004,2004,https://www.researchgate.net/profile/Alexander_Belyaev5/publication/47861414_A_fast_and_simple_stretch-minimizing_mesh_parameterization/links/5b962a6292851c78c40c0c3f/A-fast-and-simple-stretch-minimizing-mesh-parameterization.pdf,,"['Shin Yoshizawa', 'Alexander Belyaev', 'Hans-Peter Seidel']",3,['A fast and simple stretch-minimizing mesh parameterization'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,702,,0,0,1,$O(n^2)$,,,[https://dl.acm.org/doi/10.1145/1236246.1236287 CHEN Z. G.; LIU L. G.; ZHANG Z. Y.; WANG G. J. 2007 (2007)],CHEN Z. G.; LIU L. G.; ZHANG Z. Y.; WANG G. J. 2007,2007,https://dl.acm.org/doi/10.1145/1236246.1236287,10.1145/1236246.1236287,"['Zhonggui Chen', 'Ligang Liu', 'Zhengyue Zhang', 'Guojin Wang']",4,['Surface parameterization via aligning optimal local flattening'],,,,0,0,5,n: 5,$O(n^2)$,20,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,703,,0,0,1,$O(n \log \log n)$,,,[ YANG Y.; KIM J.; LUO F.; HU S.; GU X. 2008 (2008)],YANG Y.; KIM J.; LUO F.; HU S.; GU X. 2008,2008,,,[],0,,,,,0,0,3.99,n: 3.99,$O(n \log \log n)$,10.1,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,704,,0,0,1,$O(n \log^2 n)$,,,[https://ieeexplore.ieee.org/document/4479457 BEN-CHEN M.; GOTSMAN C.; BUNIN G. 2008 (2008)],BEN-CHEN M.; GOTSMAN C.; BUNIN G. 2008,2008,https://ieeexplore.ieee.org/document/4479457,,"['Yong-Liang Yang', Junho Kim', 'Feng Luo', 'Shi-Min Hu', 'Xianfeng Gu']",5,['Optimal Surface Parameterization Using Inverse Curvature Map'],,,,0,0,4.01,n: 4.01,$O(n \log^2 n)$,12,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,http://www.cs.technion.ac.il/~gotsman/AmendedPubl/Miri/EG08_Conf.pdf (broken),,,,,,,,,,,99301,,,,,,,,,4,,,Image Processing,FALSE
90,Mesh Parameterization,0,,Mesh Parameterization,705,,0,0,1,$O(n \log^2 n)$,,,[https://dl.acm.org/doi/10.1145/1399504.1360676 SPRINGBORN B.; SCHROEDER P.; PINKALL U. 2008 (2008)],SPRINGBORN B.; SCHROEDER P.; PINKALL U. 2008,2008,https://dl.acm.org/doi/10.1145/1399504.1360676,10.1145/1399504.1360676,"['Boris Springborn', 'Peter Schr√∂der', 'Ulrich Pinkall']",3,['Conformal equivalence of triangle meshes'],,,,0,0,4.01,n: 4.01,$O(n \log^2 n)$,12,,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,99301,,,,,,,,,4,,,Image Processing,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,1,,Maximum Likelihood Methods in Unknown Latent Variables,706,,0,1,1,$O(n^3)$,,,[https://www.jstor.org/stable/2984875 Expectation-Maximization (EM) algorithm (1977)],Expectation-Maximization (EM) algorithm,1977,https://www.jstor.org/stable/2984875,,"['Arthur P. Dempster', 'Nan M. Laird', 'Donald B. Rubin']",3,['Maximum Likelihood from Incomplete Data via the EM Algorithm'],,,,1,0,6,n: 6,$O(n^3)$,30,"$n$: number of observations in sample
$r$: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",$O(n+r)$?,"Stores current $\theta$ and $Z$ guesses, which is updated each iteration. Also assumes description of log-likelihood takes $O(n+r)$ auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,1000,,1000000,,1000000000,,1000000000,1,,1E+18,1,,1E+27,1,,3,,,Statistics,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,1,,Maximum Likelihood Methods in Unknown Latent Variables,707,,0,1,1,$O(n^2 \log^3 n)$,,,[https://rss.onlinelibrary.wiley.com/doi/abs/10.1111/1467-9868.00083 EM with Quasi-Newton Methods (Jamshidian; Mortaza; Jennrich; Robert I.) (1997)],EM with Quasi-Newton Methods (Jamshidian; Mortaza; Jennrich; Robert I.),1997,https://rss.onlinelibrary.wiley.com/doi/abs/10.1111/1467-9868.00083,10.1111/1467-9868.00083,"['Mortaza Jamshidian', 'Robert I. Jennrich']",2,['Acceleration of the EM Algorithm by using Quasi-Newton Methods'],,,,1,0,5.03,n: 5.03,$O(n^2 \log^3 n)$,23,"$n$: number of observations in sample
$r$: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 5",$O(n+r^2)$?,"Stores current theta and Hessian matrix guess, which is updated each iteration. Also assumes description of log-likelihood takes $O(n+r)$ auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,989770366.8,1.01033536,0.0005142479546,7.91816E+15,126.29192,0.273704779,2.67238E+22,37419.82815,0.6929927154,3,,,Statistics,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,1,,Maximum Likelihood Methods in Unknown Latent Variables,708,,0,1,1,$O(n^3)$,,,[http://www.stat.ucla.edu/~ywu/research/papers/PXEM.pdf Parameter-expanded expectation maximization (PX-EM) (1998)],Parameter-expanded expectation maximization (PX-EM),1998,http://www.stat.ucla.edu/~ywu/research/papers/PXEM.pdf,,"['Chuanhai Liu', 'Donald B. Rubin', 'Ying Nian Wu']",3,['Parameter Expansion to Accelerate EM: The PX-EM Algorithm'],,,,0,0,6,n: 6,$O(n^3)$,30,"$n$: number of observations in sample
$r$: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",$O(n+r)$?,"Stores current $\theta$ (+ $\alpha$) and $Z$ guesses, which is updated each iteration. Also assumes description of log-likelihood takes $O(n+r)$ auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Statistics,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,1,,Maximum Likelihood Methods in Unknown Latent Variables,709,,0,1,1,$O(n^3)$,,,[https://academic.oup.com/biomet/article-abstract/80/2/267/251605?redirectedFrom=fulltext Expectation conditional maximization (ECM) (1993)],Expectation conditional maximization (ECM),1993,https://academic.oup.com/biomet/article-abstract/80/2/267/251605?redirectedFrom=fulltext,10.1093/biomet/80.2.267,"['Xiao-Li Meng', 'Donald B. Rubin']",2,['Maximum likelihood estimation via the ECM algorithm: A general framework'],,,,0,0,6,n: 6,$O(n^3)$,30,"$n$: number of observations in sample
$r$: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",$O(n+r)$?,"Stores current $\theta$ and $Z$ guesses, which is updated each iteration. Also assumes description of log-likelihood takes $O(n+r)$ auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Statistics,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,1,,Maximum Likelihood Methods in Unknown Latent Variables,710,,0,1,1,$O(n^3)$,,,[https://www.jstor.org/stable/2337067 Expectation conditional maximization either (ECME) (Liu; Chuanhai; Rubin; Donald B) (1994)],Expectation conditional maximization either (ECME) (Liu; Chuanhai; Rubin; Donald B),1994,https://www.jstor.org/stable/2337067,,"['Chuanhai Liu', 'Donald B. Rubin']",2,['The ECME Algorithm: A Simple Extension of EM and ECM with Faster Monotone Convergence'],,,,0,0,6,n: 6,$O(n^3)$,30,"$n$: number of observations in sample
$r$: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",$O(n+r)$?,"Stores current $\theta$ and $Z$ guesses, which is updated each iteration. Also assumes description of log-likelihood takes $O(n+r)$ auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,11.29760188,Statistics,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,1,,Maximum Likelihood Methods in Unknown Latent Variables,711,,0,1,1,$O(n^3)$,,,[https://waseda.pure.elsevier.com/en/publications/the-%CE%B1-em-algorithm-surrogate-likelihood-maximization-using-%CE%B1-loga α-EM Algorithm (2003)],α-EM Algorithm,2003,https://waseda.pure.elsevier.com/en/publications/the-%CE%B1-em-algorithm-surrogate-likelihood-maximization-using-%CE%B1-loga,,['Yasuo Matsuyama'],1,['The α-EM algorithm: Surrogate likelihood maximization using α-logarithmic information measures'],,,,0,0,6,n: 6,$O(n^3)$,30,"$n$: number of observations in sample
$r$: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",$O(n+r)$?,"Stores current $\theta$ and $Z$ guesses, which is updated each iteration. Also assumes description of $\alpha$-log-likelihood takes $O(n+r)$ auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Statistics,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,1,,"Maximum Likelihood Methods in Unknown Latent Variables; multi-view model, discrete observations",712,,0,1,1,$O(n^2 \log^2 n)$,,,[https://dl.acm.org/doi/abs/10.5555/3020847.3020929 Shaban; Amirreza; Mehrdad; Farajtabar (2015)],Shaban; Amirreza; Mehrdad; Farajtabar,2015,https://dl.acm.org/doi/abs/10.5555/3020847.3020929,10.5555/3020847.3020929,"['Amirreza Shaban', 'Mehrdad Farajtabar', 'Bo Xie', 'Le Song', 'Byron Boots']",5,['Learning latent variable models by improving spectral solutions with exterior point method'],,,,0,0,5.02,n: 5.02,$O(n^2 \log^2 n)$,22,"$n$: number of observations in sample
$k$: number of distributions in ""mixture"" ($n_s$)
$d$: dimensions of parameter for each discrete distribution ($n_o$)",n,,,Real RAM,words,1,"k: 3,
d: 6,
n: 1",$O(kd+d^3)$??,"vector of parameters has size at least $\Theta(kd)$, and tensor $M$ has size at least $\Theta(d^3)$ in paper",1,0,,0,,0,,0,0,,0,0,https://homes.cs.washington.edu/~bboots/files/SpectralExteriorPoint-NIPSWorkshop.pdf (may be broken),,,,,1,0.1993539462,1,0.4384498883,1,0.7252105499,9931685,,,,,,,,,3,,,Statistics,FALSE
91,Maximum Likelihood Methods in Unknown Latent Variables,0,,"Maximum Likelihood Methods in Unknown Latent Variables, Hidden Markov Models",713,,0,1,1,$O(n^2 \log^2 n)$,,,"[https://ieeexplore.ieee.org/abstract/document/7895145 alpha-HMM (Matsuyama, Yasuo) (2011)]","alpha-HMM (Matsuyama, Yasuo)",2011,https://ieeexplore.ieee.org/abstract/document/7895145,,['Yasuo Matsuyama'],1,['The Alpha-HMM Estimation Algorithm: Prior Cycle Guides Fast Paths'],,,,1,0,5.02,n: 5.02,$O(n^2 \log^2 n)$,22,"$n$: number of observations in sample
$r$: number of parameters + latent variables",n,,,Real RAM,words,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,99316856.41,10.06878425,0.07028471836,397267425633671,2517.196064,0.2590035998,8.93852E+20,1118753.806,0.5062739199,3,,,Statistics,FALSE
92,Collaborative Filtering,2,Collaborative Filtering,Matrix Factorization,714,,,1,1,$O(n^3)$,Any distribution of values,Steps are the same regardless of input,[ LU Matrix Decomposition (1945)],LU Matrix Decomposition,1945,,,[],0,,,,,1,0,4.5,"n: 6,
n^2: 4.5",$O(n^3)$,30,$n$: dimension of matrix,n^2,,,Word/Real RAM,words,3,"n: 5,
n^2: 3",$O(n^2)$,Computes and stores (intermediate steps of) factorization,1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,1,,1E+18,1,,1E+27,1,,3,,,Statistics,FALSE
92,Collaborative Filtering,2,Collaborative Filtering,Matrix Factorization,715,,,1,1,$O(n^2)$,Any distribution of values,Steps are the same regardless of input,[ QR Matrix Decomposition (1955)],QR Matrix Decomposition,1955,,,[],0,,,,,1,3->4,3,"n: 5,
n^2: 3",$O(n^2)$,20,$n$: dimension of matrix,n^2,,,Word/Real RAM,words,3,"n: 5,
n^2: 3",$O(n^2)$,Computes and stores (intermediate steps of) factorization,1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,1000,0.995262315,1000000000000,1000000,2.981071706,1E+18,1000000000,6.943282347,3,,,Statistics,FALSE
92,Collaborative Filtering,2,Collaborative Filtering,Matrix Factorization,716,,,1,1,$O(n^2)$,Any distribution of values,Steps are the same regardless of input,[ Cholesky Decomposition (1983)],Cholesky Decomposition,1983,,,[],0,,,,,0,0,3,"n: 5,
n^2: 3",$O(n^2)$,20,$n$: dimension of matrix,n^2,,,Word/Real RAM,words,3,"n: 5,
n^2: 3",$O(n^2)$,Computes and stores (intermediate steps of) factorization,1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000,,,,,,,,,3,,,Statistics,FALSE
96,Filtering Problem (Stochastic Processes),1,,Filtering Problem (Stochastic Processes),753,,0,1,1,$O(n^3)$,,,[ Kalman Filter (1960)],Kalman Filter,1960,,,[],0,,,,,1,0,6,n: 6,$O(n^3)$,30,$n$: number of dimensions in state space,n,,,Word/Real RAM,words,5,n: 5,$O(n^2)$?,Generally works with a constant number of $O(n)\times O(n)$-sized matrices per iteration,1,0,,0,,0,,0,0,,0,0,,,,,,1000000,,1000000000000,,1E+18,,1000000000,1,,1E+18,1,,1E+27,1,,3,,,Statistics,FALSE
96,Filtering Problem (Stochastic Processes),1,,Filtering Problem (Stochastic Processes),754,,0,1,1,$O(n^3)$,,,[ Particle filter Del Moral (1996)],Particle filter Del Moral,1996,,,[],0,,,,,0,0,6,n: 6,$O(n^3)$,30,"$n$: number of dimensions in state space
$N$: number of particles used",n,,,Word/Real RAM,words,3,"n: 3,
N: 3",$O(nN)$?,Works with $O(N)$ number of $O(n)$-sized vectors (containing information about particles) each iteration,1,0,,0,,0,,0,0,,0,0,,,,,,1000,0.2115276586,1000000,0.4677992676,1000000000,0.77827941,1000000000,,,,,,,,,3,,,Statistics,FALSE
96,Filtering Problem (Stochastic Processes),0.001,,Filtering Problem (Stochastic Processes),755,,0,1,1,$O(n^3)$,,,[ Stratonovich (1959)],Stratonovich,1959,,,[],0,,,,,0,0,6,n: 6,$O(n^3)$,30,$n$: number of dimensions in state space,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Statistics,FALSE
96,Filtering Problem (Stochastic Processes),0.001,,Filtering Problem (Stochastic Processes),756,,0,1,1,$O(n^3)$,,,[ Stratonovich (1960)],Stratonovich,1960,,,[],0,,,,,0,0,6,n: 6,$O(n^3)$,30,$n$: number of dimensions in state space,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Statistics,FALSE
96,Filtering Problem (Stochastic Processes),1,,Filtering Problem (Stochastic Processes),757,,0,1,1,$O(n^3)$,,,[https://ieeexplore.ieee.org/document/1098671 Kushner non-linear filter (1967)],Kushner non-linear filter,1967,https://ieeexplore.ieee.org/document/1098671,,['Harold J. Kushner'],1,['Approximations to optimal nonlinear filters'],,,,0,0,6,n: 6,$O(n^3)$,30,$n$: number of dimensions in state space,n,,,Word/Real RAM,words,5,n: 5,$O(n^2)$??,Generally works with a constant number of non-linear transformations; assumes that the description of the non-linear transformations is $O(n^2)$,1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Statistics,FALSE
96,Filtering Problem (Stochastic Processes),0.001,,Filtering Problem (Stochastic Processes),758,,0,1,1,$O(n^3)$,,,[https://link.springer.com/article/10.1007/BF00536382 Zakai (1969)],Zakai,1969,https://link.springer.com/article/10.1007/BF00536382,10.1007/BF00536382,['Moshe Zakai'],1,['On the optimal filtering of diffusion processes'],,,,0,0,6,n: 6,$O(n^3)$,30,$n$: number of dimensions in state space,n,,,,,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Statistics,FALSE
96,Filtering Problem (Stochastic Processes),1,,Filtering Problem (Stochastic Processes),759,,0,1,1,$O(n^2 \log^2 n)$,,,[ Maybeck; Peter S Extended Kalman Filter (1979)],Maybeck; Peter S Extended Kalman Filter,1979,,,[],0,,,,,1,0,5.02,n: 5.02,$O(n^2 \log^2 n)$,22,$n$: number of dimensions in state space,n,,,Word/Real RAM,words,5,n: 5,$O(n^2)$?,Generally works with a constant number of $O(n)\times O(n)$-sized matrices per iteration,1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,9931685,,,,,,,,,3,,,Statistics,FALSE
