Old Family #,Family Name,Looked at?,Subproblem,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact?,Time Complexity (Average),Average Case Distribution,Reference?,,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parallel Algorithm Span/Depth,Span Encoding (T_1),Parallel Algorithm Span References,Parallel Algorithm Work,Work Encoding (T_inf),Parallel Algorithm Work References,Reference mentions work efficiency?,Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Model Encoding,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",# of Proc Encoding,Quantum?,GPU-based?,Other References,Problem Statement,Title,Authors,Notes,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains
16,Shortest Path (Directed Graphs),1,directed nonneg SSSP,digraphs w/ non-negative integer weights,518,,,,,,,,,"Cao, Fineman",2023,https://epubs.siam.org/doi/pdf/10.1137/1.9781611977554.ch166,,,,,,,,n^{1/2+o(1)} whp,n^{1/2+o(1)} whp,,,O˜(m),,,,"n: number of vertices
m: number of edges",,,,work-depth,,,,,,,,,,1,,0,,0,1,\tilde{O}(m/(n^{1/2+o(1))},,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Shortest Path (Directed Graphs),1,directed SSSP,weighted directed graph,519,,,,,,,,,Cohen,1993,https://dl.acm.org/doi/pdf/10.1145/165231.165240,,,,,,,,O(log^2 n),O(log^2 n),2,,O((n + n^{3\mu}) log n + s(n + n^{2\mu})),,,,"n: number of vertices
s: number of sources
k^{\mu}-separator decomposition ",,,,EREW PRAM,110,,,,,,,,,0,,0,,0,1,O(((n + n^{3\mu}) log n + s(n + n^{2\mu}))/log^2 n),,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Shortest Path (Directed Graphs),1,undirected SSSP,edge lengths between 1 and L,520,,,,,,,,,Spencer,1991,https://dl.acm.org/doi/pdf/10.1145/113379.113387,,,,,,,,O((n/p) log n log(pL)),O((n/p) log n log(pL)),10,,O(np^2 log p log(pL)) + \tilde{O}(m + n log L),16.1,,,"n: number of vertices
m: number of edges
L: length of the longest edge
p <= n",,,,EREW PRAM,110,,,,,,,,,0,,0,,0,1,O(p^3 log p / log(n)) + \tilde{O}((m + n log L) / ((n/p) log n log(pL)) ),6.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Shortest Path (Directed Graphs),1,directed SSSP,directed,521,,,,,,,,,Garg,2018,https://arxiv.org/pdf/1812.10499,,,,,,,,O(n log log n),O(n log log n),6.01,,O(nm),16,,,"n: number of vertices
m: number of edges",,,,common CRCW PRAM,132,,,,,,,,,0,,0,,0,1,m,9.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),0.001,APSP,,522,Warshall-Floyd method,,,,,,,,Arjomandi,1975,https://dl.acm.org/doi/abs/10.5555/908319,,,,,,,,,,,,,,,,,,,,MIMD-TC,300,,,,,,,,,,,,,,1,,,,,originally found in  https://dl.acm.org/doi/pdf/10.1145/2514.2515,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,523,Repeated plus-min method,,,,,,,,Savage,1977,https://apps.dtic.mil/sti/citations/ADA056888,,,,,,,,O(log^2(n)),O(log^2(n)),2,"section 7.2, page 104",O(n^3*log(n)),16.1,,,n: number of vertices,,,,SIMD-SM-R (CREW PRAM?),210,,,,,,,,,0,,0,,0,1,n^3/log(n),15.95,0,0,originally found in  https://dl.acm.org/doi/pdf/10.1145/2514.2515,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),0.001,APSP,,524,Warshall-Floyd method,,,,,,,,Deo et al.,1980,https://cir.nii.ac.jp/crid/1571698600670249216,,,,,,,,O(n^3/p+pn),,,,,,,,,,,,MIMD-TC,300,,,,,,,,,,,,,,1,p<<n,,,,originally found in  https://dl.acm.org/doi/pdf/10.1145/2514.2515,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,525,Repeated plus-min method,,,,,,,,Dekel; Nassimi & Sahni,1981,https://epubs.siam.org/doi/abs/10.1137/0210049,,,,,,,,O(log^2(n)),O(log^2(n)),2,,O(n^3*log^2(n)),16.2,,,n: number of vertices,,,,"SIMD-PS, SIMD-CC",700,,,,,,,,,0,,0,,0,1,n^3,16,0,0,originally found in  https://dl.acm.org/doi/pdf/10.1145/2514.2515,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,526,Repeated plus-min method,,,,,,,,Kucera,1982,https://www.sciencedirect.com/science/article/pii/002001908290093X,,,,,,,,O(log(n)),O(log(n)),1,,O(n^4*log(n)),21,,,n: number of vertices,,,,SIMD-SM-RW (CRCW PRAM?),220,,,,,,,,,0,,0,,0,1,n^4,20,0,0,originally found in  https://dl.acm.org/doi/pdf/10.1145/2514.2515,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),0.001,APSP,,527,,,,,,,,,Jenq & Sahni,1987,https://digitalcommons.montclair.edu/compusci-facpubs/96/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,528,,,,,,,,,Takaoka,1992,https://www.sciencedirect.com/science/article/pii/002001909290200F,,,,,,,,O(log^2(n)),O(log^2(n)),2,,O(n^3*(log n)^{1/2}*(log log n)^{1/2}),16.06,,,n: number of vertices,,,,PRAM-EREW,110,,,,,,,,,0,,0,,0,1,O(n^3*(log log n)^{1/2}/(log n)^{3/2}),15.994,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,529,,,,,,,,,"Han, Pan & Reif",1992,https://dl.acm.org/doi/pdf/10.1145/140901.141913,,,,,,,,O(log^2(n)),O(log^2(n)),2,,o(n^3),15.9995,,,"n: number of vertices
p: number of processors",,,,PRAM-EREW,110,,,,,,,,,0,,0,,0,1,,15.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,530,,,,,,,,,"Han, Pan & Reif",1992,https://dl.acm.org/doi/pdf/10.1145/140901.141913,,,,,,,,O(log(n)*log(log n)),O(log(n)*log(log n)),1.1,,o(n^3),15.9995,,,"n: number of vertices
p: number of processors",,,,PRAM-CRCW,130,,,,,,,,,0,,0,,0,1,,15.94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,531,,,,,,,,,"Han, Pan & Reif",1992,https://dl.acm.org/doi/pdf/10.1145/140901.141913,,,,,,,,O(log n),O(log n),1,,O(n^3),16,,,"n: number of vertices
p: number of processors",,,,PRAM-CRCW,130,,,,,,,,,1,,,,,1,n^3,15.95,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,532,,,,,,,,,Takaoka,1998,https://link.springer.com/article/10.1007/PL00009198,,,,,,,,O(log^2(n)),O(log^2(n)),2,,O(n^3(log log n)^{3/2}/(log n)^{1/2}) = o(n^3),15.98,,,n: number of vertices,,,,PRAM-EREW,110,,,,,,,,,0,,0,,0,1,O(n^3(log log n)^{3/2}/(log n)^{5/2}),15.925,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,directed APSP,weighted directed dense graph,533,,,,,,,,,Tiskin,2001,https://www.researchgate.net/profile/Jan-Van-Leeuwen/publication/242498580_Automata_Languages_and_Programming_28th_International_Colloquium_ICALP_2001_Crete_Greece_July_8-12_2001_Proceedings/links/0a85e53cd28b9617d1000000/Automata-Languages-and-Programming-28th-International-Colloquium-ICALP-2001-Crete-Greece-July-8-12-2001-Proceedings.pdf#page=192,,,,,,,,O(n^3/p + g*(n^2/p^{2/3}) + l* log p),O(n^2),10,,O(n^3),16,,,"n: number of nodes
p: number of processors
g: communication throughput ratio (aka gap)
l: communication latency",,,,BSP,400,,,,,,,,,0,,0,,0,1,p (n ≥ p),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,534,,,,,,,,,Takaoka,2004,https://link.springer.com/chapter/10.1007/978-3-540-27798-9_31,,,,,,,,O(log log n),O(log log n),0.1,,O(n^3*log^2(log n)/log n),15.97,,,n: number of vertices,,,,PRAM-EREW,110,,,,,,,,,0,,0,,0,1,O(n^3*log(log n)/log n),15.96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),0.001,APSP,,535,,,,,,,,,Yanagisawa,2010,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5470362,,,,,,,,,,,,,,,,,,,,SIMD (shared-memory),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),1,APSP,APSP,536,,,,,,,,,"Solomonik, Buluç, Demmel",2013,https://ieeexplore.ieee.org/abstract/document/6569841,,,,,,,,O(n^3/p + n^2/\sqrt{p} + \sqrt{p}log^2(p)) or O(n^3/p + n^2/\sqrt{pc} + \sqrt{pc}log^2(p/c^3)),O(n^3/p + n^2/\sqrt{p} + \sqrt{p}log^2(p)) or O(n^3/p + n^2/p^{2/3} + p^{2/3}),6.5,,O(n^3),16,,,"n: number of vertices
p: number of processors
c <= p^{1/3} (some blocking parameter)",,,,distributed memory,700,,,,,,,,,0,,0,,0,1,p,8.1,0,0,https://www2.eecs.berkeley.edu/Pubs/TechRpts/2012/EECS-2012-19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
17,All-Pairs Shortest Paths (APSP),0.001,APSP,,537,,,,,,,,,"Kim, Choi, Bae",2018,https://dl.acm.org/doi/pdf/10.1145/3229710.3229730,,,,,,,,,,,,O(n^2.4) empirically,,,,,,,,shared memory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Integer Factoring,1,Integer Factoring,First Category Integer Factoring,538,,,,,,,,,Parallel Lenstra's ECM (Brent),1990,https://openresearch-repository.anu.edu.au/bitstream/1885/40808/3/TR-CS-90-05.pdf,,,,,,,,"TP = T_1/P + O(T_1^{1=2+\eps}), T_1 = O(exp(c(log f log log f)^{1/2}) * (log N)^2) expected, where c is a constant",T_1/P + O(T_1^{1=2+\eps}),,,T_1 + O(T_1^{1=2+\eps}*P),,,,"N: integer to be factorized
f: nontrivial factor of N
P: number of processors",,,,MIMD and SIMD,700,,,,,,,,,1,expected times,0,,0,1,P,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,539,,,,,,,,,"Yang, Xu, Lin",2005,https://link.springer.com/chapter/10.1007/11599555_65,,,,,,,,O(n^2/p),O(n^2/p),,,O(n^2),2000,,,"n: integer to be factorized
p: number of processors",,,,MPI,700,,,,,,,,,1?,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,540,,,,,,,,,"Yang, Huang, Feng, Pan, Zhu",2017,https://www.sciencedirect.com/science/article/abs/pii/S0020025516310362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,541,,,,,,,,,Wunderlich,1985,https://www.ams.org/journals/mcom/1985-44-169/S0025-5718-1985-0771047-0/S0025-5718-1985-0771047-0.pdf,,,,,,,,M^a / (r(a) a^2 log^2 M) / P,M^a / (r(a) a^2 log^2 M) / P,, ,M^a / (r(a) a^2 log^2 M),,,,"M: integer to be factorized
a = log x / log(sqrt(M))
x: the upper bound for the primes considered
r(a): Dickman's function
P: number of processors",,,,SIMD (ICL DAP),700,,,,,,,,,0,,0,,0,1,P,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,542,,,,,,,,,"Åsbrink, Brynielsson",2000,https://www.csc.kth.se/~joel/qs.pdf,,,,,,,,,,,,,,,,,,,,MPI,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,543,,,,,,,,,Yan,1993,https://www.tandfonline.com/doi/pdf/10.1080/0020739930240317,,,,,,,,pi(sqrt(n))/p,pi(sqrt(n))/p,,,pi(sqrt(n)),,,,"n: integer to be factorized
pi(x): the number of primes up to x
p: number of processors",,,,MIMD,700,,,,,,,,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,1,Integer Factoring,Second Category Integer Factoring,544,,,,,,,,,"Bahig, Hazber, Al-Utaibi, Nassr",2022,https://www.mdpi.com/2073-8994/14/12/2527,,,,,,,,O(m/t),O(m/t),,,O(m),1000,,,"m: integer to be factorized
t: number of threads",,,,shared memory,300,,,,,,,,,0,,0,,0,1,t,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,545,,,,,,,,,"Daoud, Gad",2014,https://www.academia.edu/download/34904126/Paper_27-A_parallel_line_sieve_for_the_GNFS_Algorithm.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,546,,,,,,,,,"Yang, Xu, Lin, Quinn",2006,https://www.uneex.ru/static/springer/fulltext.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,547,,,,,,,,,"Bouillaguet, Zimmermann",2021,https://inria.hal.science/hal-02098114/document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,548,,,,,,,,,"Yang, Huang, Feng, Xu",2017,https://www.sciencedirect.com/science/article/abs/pii/S0020025516312348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,549,,,,,,,,,Silverman,1987,https://www.ams.org/journals/mcom/1987-48-177/S0025-5718-1987-0866119-8/S0025-5718-1987-0866119-8.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Integer Factoring,0.001,Integer Factoring,,550,,,,,,,,,"Yang, Xu, Yeo, Hussain",2010,https://www.sciencedirect.com/science/article/pii/S0898122110000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Integer Factoring,0.001,Integer Factoring,Second Category Integer Factoring,551,,,1,1,O(e^{sqrt((2+o(1))n*logn)}/p)?,,,[https://www.ams.org/journals/mcom/1993-61-203/S0025-5718-1993-1182953-4/S0025-5718-1993-1182953-4.pdf Rational sieve (1993)],Rational sieve,1993,https://www.ams.org/journals/mcom/1993-61-203/S0025-5718-1993-1182953-4/S0025-5718-1993-1182953-4.pdf,,,,0,0,8,n: 8,O(e^{sqrt((2+o(1))n*logn)}/p)?,,,,O(e^{sqrt((2+o(1))n*logn)}),,,no,"n: number of bits in the integer
B: bound parameter
p: number of processors",n,,,CREW PRAM?,,bits,3,"n: 3,
B: 5",O(n+(B/logB)^2)?,Same general approach as Dixon's algorithm,1,0,,0,,0,,0,1,p,,0,0,,has a running time which depends solely on the size of the integer to be factored.,,,,,,,,,,,,,,,,,,,,,,4,,,Numerical Analysis
20,LU Decomposition,1,Matrix LU Decomposition,dense,552,,,,,,,,,"Liu, Cheung",1997,https://www.sciencedirect.com/science/article/pii/S0898122197000527/pdf,,,,,,,,,O(n^2),10,,O(n^3),16,,,nxn given matrix,,,,hypercubes,700,,,,,,,,,0,,0,,0,1,O(n),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,553,,,,,,,,,van de Vorst (grids),1988,https://link.springer.com/content/pdf/10.1007/BF02915443.pdf,,,,,,,,,O(n^1.5) + O(n^2.5) comm,15.25,,O(n^2.5) + O(n^2.5) comm,15.25,,,,,,, distributed-memory MIMD,700,,,,,,,,,0,,0,,0,1,O(n),0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,554,,,,,,,,,van de Vorst (blocks),1988,https://link.springer.com/content/pdf/10.1007/BF02915443.pdf,,,,,,,,,O(n^2) + O(n^2.5) comm,15.25,,O(n^3) + O(n^2.5) comm,16,,,,,,, distributed-memory MIMD,700,,,,,,,,,0,,0,,0,1,O(n),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,555,,,,,,,,,"Lee, Lee",1996,https://link.springer.com/content/pdf/10.1007/BF03008903.pdf,,,,,,,,,O(n^2),10,,O(n^3),16,,,,,,,Intel Paragon,700,,,,,,,,,0,,0,,0,1,O(n),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,0.001,Matrix LU Decomposition,,556,,,,,,,,,Lüpke,1993,https://link.springer.com/chapter/10.1007/3-540-56891-3_61,,,,,,,,,,,,O(n^3),16,,,,,,,distributed memory MIMD,700,,,,,,,,,,,,,,,p^2 <= n^2,,,,,,,,"Based on the description given in the paper the proposed algorithms perform asymptotically the same amount of work as Crout's algorithm, and they have lower parallelism but better locality (i.e., lower communication) than the parallel version of Crout's algorithm. So, no asymptotic improvement in work / span.",,,,,,,,,,,,,,,,,,,,,,
20,LU Decomposition,1,Matrix LU Decomposition,Square Matrix LU Decomposition,557,,,,,,,,,"Solomonik, Demmel (Classical 2.5D)",2011,https://www2.eecs.berkeley.edu/Pubs/TechRpts/2011/EECS-2011-10.pdf,,,,,,,,O(sqrt(pc) log(p/c) + n^2/sqrt(pc) + n^3/p),O(n log(n)),6.1,,O(n^3),16,,,n x n matrix,,,,distributed memory,700,,,,,,,,,0,,0,,0,1,p<=n^2,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,558,,,1,1,O(log n),,,[https://dl.acm.org/doi/pdf/10.1145/72935.72977 Kedem et al. (1989)],Kedem et al.,1989,https://dl.acm.org/doi/pdf/10.1145/72935.72977,,,,,,,,O(log n),O(log n),1,https://dl.acm.org/doi/pdf/10.1145/72935.72977,O(n),10,https://dl.acm.org/doi/pdf/10.1145/72935.72977,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n/log n),9,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,559,,,1,1,O(1),,,[https://dl.acm.org/doi/pdf/10.1145/210332.210341 Galil (1995)],Galil,1995,https://dl.acm.org/doi/pdf/10.1145/210332.210341,,,,,,,,O(1),O(1),0,https://dl.acm.org/doi/pdf/10.1145/210332.210341,O(n),10,https://dl.acm.org/doi/pdf/10.1145/210332.210341,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,560,,,1,1,O(log log m),,,[https://dl.acm.org/doi/pdf/10.1145/73007.73036 Berkman et al. (1989)],Berkman et al.,1989,https://dl.acm.org/doi/pdf/10.1145/73007.73036,,,,,,,,O(log log m),O(log log m),0.1,https://dl.acm.org/doi/pdf/10.1145/73007.73036,O(n),10,https://dl.acm.org/doi/pdf/10.1145/73007.73036,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n/log log m),9.1,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,561,,,1,1,O(log m),,,[https://www.sciencedirect.com/science/article/pii/S0019995885800280 Vishkin (1985)],Vishkin,1985,https://www.sciencedirect.com/science/article/pii/S0019995885800280,,,,,,,,O(log m),O(log m),1,https://www.sciencedirect.com/science/article/pii/S0019995885800280,O(n),10,https://www.sciencedirect.com/science/article/pii/S0019995885800280,yes,"n: length of text
m: length of pattern",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n/log m),9,0,0,,Single string search algorithms try to find a place where a string (also called a pattern) is found within a larger string or text.,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,0.001,Single String Search,,562,,,,,,,,,"Kim, Kang",2010,https://ieeexplore.ieee.org/iel5/4234/5572888/05547596.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referenced here: https://link.springer.com/chapter/10.1007/978-3-642-29280-4_32,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,0.001,Single String Search,,563,,,,,,,,,"Kim, Kim, Kang",2011,https://ieeexplore.ieee.org/iel5/71/4359390/05733341.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referenced here: https://link.springer.com/chapter/10.1007/978-3-642-29280-4_32,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,0.001,Single String Search,,564,,,,,,,,,"Raju, Babu, Raju, Madhavi",2007,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=af89c5e2b8c1f9a5bcf36304481e137d1719d828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referenced here: https://link.springer.com/chapter/10.1007/978-3-642-29280-4_32,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,multistring search problem,565,,,,,,,,,"Ferragina, Luccio",1999,https://link.springer.com/content/pdf/10.1007/PL00008259.pdf,,,,,,,,O((n log^2 n)/p) + O((gn log^2 n)/(p log(n/p))) + O((km/p)+k) + O(kg+(km/p)g),O((n log^2 n)/m + k)??,2,,O(n log^2 n + km)??,12,,,"n: length of the text
m: lenth of the patterns
k: number of patterns
p: number of processors
g: communication gap (BSP)",,,,BSP,400,,,,,,,,,0,,0,,0,1,m>=p,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,566,,,,,,,,,"Lee, Erçal",1997,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=645099,,,,,,,,O(1),O(1),0,,O(nm),20,,,"m: length of the text
n: length of the pattern",,,,2D reconfigurable mesh,700,,,,,,,,,0,,0,,0,1,(n - m+ 1) x m,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,567,,,,,,,,,"Czumaj, Galil, Gąsieniec, Park, Plandowski",1995,https://dl.acm.org/doi/pdf/10.1145/225058.225289,,,,,,,,O(log n),O(log n),1,,O(n),10,,,"n: length of text
m: length of pattern",,,,PRAM EREW,110,,,,,,,,,0,,0,,0,1,O(n / log n),9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,568,,,,,,,,,"Czumaj, Galil, Gąsieniec, Park, Plandowski",1995,https://dl.acm.org/doi/pdf/10.1145/225058.225289,,,,,,,,O(log n),O(log n),1,,O(n log n),11,,,"n: length of text
m: length of pattern",,,,hypercube (MIMD?),700,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,0.001,Single String Search,,569,,,,,,,,,"Qu, Zhang, Fang, Liu (parallelized Aho-Corasick algorithm)",2016,https://gvpress.com/journals/IJHIT/vol9_no3/4.pdf,,,,,,,,,,,,,,,,,,,,shared memory with message passing??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,0.001,Single String Search,,570,,,,,,,,,"Alsaheel, Alqahtani, Alabdulatif",2013,"Analysis of parallel Boyer-Moore string search algorithm
AA Alsaheel, AH Alqahtani, AM Alabdulatif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,1,Single String Search,Single String Search,571,,,,,,,,,"Alzoabi, Alosaimi, Bedaiwi",2013,https://ieeexplore.ieee.org/iel7/6601034/6618649/06618720.pdf,,,,,,,,O(n/k + m - 1),O(m),10,,O(n + m),10,,,"n: size of text
m: size of pattern
k: number of processors",,,,SIMD,200,,,,,,,,,0,,0,,0,1,k,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,String Search,0.001,Single String Search,,572,,,,,,,,,"Rasool, Khare (parallel KMP)",2012,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=c462464ab4c4b4f800f4a72f708015e23397f3f4,,,,,,,,O(n/p + n),O(n),10,,O(n),10,,,,,,,SIMD-SM,200,,,,,,,,,0,,0,,0,,p,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sequence Alignment,1,"Edit Distance, constant-size alphabet","Edit Distance, constant-size alphabet",573,,,1,1,,,,[https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313 Apostolico et al. (1990)],Apostolico et al.,1990,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,,,,,,,,O(log m log n),O(log m log n),2,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,O(mn log n),21,https://search.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,no,"m: length of the shorter string
n: length of the longer string",,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,O(mn/log m),19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
